Warehouse,SKU,Current_Stock,Reserved_Stock,Safety_Stock,Reorder_Point,EOQ,Inventory_Status,Stock_Gap
Whse_J,Product_0027,406,397,354.0,757.0,366.0,Critical,351.0
Whse_J,Product_0380,536,400,342.0,883.0,410.0,Critical,347.0
Whse_J,Product_0510,220,97,282.0,564.0,823.0,Critical,344.0
Whse_J,Product_1039,2073,604,825.0,2415.0,604.0,Critical,342.0
Whse_J,Product_1536,11026,3064,6093.0,11366.0,683.0,Critical,340.0
Whse_A,Product_1891,153,76,182.0,489.0,1202.0,Critical,336.0
Whse_A,Product_0453,150,110,266.0,486.0,1340.0,Critical,336.0
Whse_A,Product_1914,385,298,180.0,708.0,137.0,Critical,323.0
Whse_C,Product_0658,225,212,261.0,547.0,622.0,Critical,322.0
Whse_A,Product_2088,347,276,453.0,667.0,1022.0,Critical,320.0
Whse_J,Product_0512,260,230,216.0,580.0,746.0,Critical,320.0
Whse_J,Product_0660,374,166,263.0,687.0,798.0,Critical,313.0
Whse_J,Product_0249,276,177,342.0,581.0,895.0,Critical,305.0
Whse_C,Product_0886,2596,2586,1235.0,2900.0,161.0,Critical,304.0
Whse_J,Product_0040,422,368,209.0,725.0,477.0,Critical,303.0
Whse_A,Product_2169,122,41,191.0,423.0,923.0,Critical,301.0
Whse_J,Product_0699,199,147,76.0,496.0,393.0,Critical,297.0
Whse_A,Product_2072,537,477,387.0,828.0,1544.0,Critical,291.0
Whse_J,Product_1723,385,126,310.0,676.0,250.0,Critical,291.0
Whse_J,Product_0304,443,312,501.0,733.0,1033.0,Critical,290.0
Whse_A,Product_0533,57,52,155.0,342.0,319.0,Critical,285.0
Whse_A,Product_2055,103,76,143.0,386.0,1086.0,Critical,283.0
Whse_A,Product_0495,94,61,154.0,368.0,2383.0,Critical,274.0
Whse_J,Product_0004,1863,1317,1198.0,2131.0,722.0,Critical,268.0
Whse_C,Product_1925,331,246,116.0,597.0,305.0,Critical,266.0
Whse_J,Product_0940,3564,1031,1900.0,3830.0,1179.0,Critical,266.0
Whse_J,Product_0490,185,82,81.0,449.0,215.0,Critical,264.0
Whse_C,Product_0495,110,44,154.0,368.0,2383.0,Critical,258.0
Whse_J,Product_0583,1484,1197,584.0,1742.0,1039.0,Critical,258.0
Whse_J,Product_0241,1638,1073,1170.0,1893.0,414.0,Critical,255.0
Whse_J,Product_0028,1188,772,613.0,1443.0,1023.0,Critical,255.0
Whse_J,Product_0308,1011,344,777.0,1264.0,2351.0,Critical,253.0
Whse_A,Product_2076,290,176,304.0,537.0,1344.0,Critical,247.0
Whse_A,Product_2117,82,64,0.0,327.0,108.0,Critical,245.0
Whse_A,Product_2168,517,165,378.0,761.0,609.0,Critical,244.0
Whse_A,Product_0311,205,203,211.0,448.0,897.0,Critical,243.0
Whse_A,Product_1716,157,125,152.0,397.0,618.0,Critical,240.0
Whse_A,Product_2087,406,165,280.0,639.0,1063.0,Critical,233.0
Whse_C,Product_0670,268,114,292.0,499.0,1591.0,Critical,231.0
Whse_J,Product_1779,239,111,274.0,465.0,657.0,Critical,226.0
Whse_A,Product_1180,285,229,125.0,509.0,359.0,Critical,224.0
Whse_A,Product_2093,234,187,214.0,456.0,430.0,Critical,222.0
Whse_J,Product_0397,567,483,434.0,788.0,337.0,Critical,221.0
Whse_A,Product_0458,164,139,202.0,385.0,1383.0,Critical,221.0
Whse_C,Product_0249,363,330,342.0,581.0,895.0,Critical,218.0
Whse_J,Product_0619,506,396,288.0,724.0,731.0,Critical,218.0
Whse_A,Product_0274,456,383,184.0,670.0,723.0,Critical,214.0
Whse_A,Product_2079,248,103,167.0,461.0,369.0,Critical,213.0
Whse_J,Product_0197,380,199,226.0,588.0,1004.0,Critical,208.0
Whse_A,Product_1957,273,172,94.0,480.0,1283.0,Critical,207.0
Whse_J,Product_1251,3924,882,1938.0,4128.0,306.0,Critical,204.0
Whse_J,Product_1115,402,361,252.0,601.0,451.0,Critical,199.0
Whse_A,Product_0353,125,80,136.0,315.0,1754.0,Critical,190.0
Whse_J,Product_0835,7043,3475,2442.0,7230.0,581.0,Critical,187.0
Whse_A,Product_1676,175,77,217.0,362.0,1788.0,Critical,187.0
Whse_A,Product_0951,76,51,65.0,260.0,1032.0,Critical,184.0
Whse_J,Product_1060,385,199,289.0,566.0,428.0,Critical,181.0
Whse_A,Product_0512,410,361,216.0,580.0,746.0,Critical,170.0
Whse_J,Product_1124,65,65,81.0,232.0,328.0,Critical,167.0
Whse_A,Product_1670,92,42,116.0,259.0,864.0,Critical,167.0
Whse_A,Product_2100,160,155,188.0,327.0,505.0,Critical,167.0
Whse_J,Product_0303,273,137,153.0,439.0,1134.0,Critical,166.0
Whse_A,Product_1672,128,77,166.0,293.0,1254.0,Critical,165.0
Whse_C,Product_0896,596,358,271.0,753.0,419.0,Critical,157.0
Whse_A,Product_0272,208,145,170.0,365.0,1101.0,Critical,157.0
Whse_A,Product_2092,111,87,71.0,267.0,1018.0,Critical,156.0
Whse_A,Product_1892,67,57,106.0,221.0,590.0,Critical,154.0
Whse_A,Product_0132,244,229,93.0,397.0,561.0,Critical,153.0
Whse_J,Product_0410,439,178,320.0,592.0,1967.0,Critical,153.0
Whse_A,Product_0333,144,89,170.0,295.0,1833.0,Critical,151.0
Whse_A,Product_1563,1336,1108,815.0,1485.0,880.0,Critical,149.0
Whse_J,Product_0505,47,46,78.0,193.0,1011.0,Critical,146.0
Whse_J,Product_0301,543,312,309.0,688.0,589.0,Critical,145.0
Whse_J,Product_0199,1580,1133,532.0,1723.0,284.0,Critical,143.0
Whse_J,Product_0369,514,192,138.0,655.0,279.0,Critical,141.0
Whse_A,Product_1138,489,402,183.0,629.0,395.0,Critical,140.0
Whse_A,Product_0137,63,41,62.0,203.0,344.0,Critical,140.0
Whse_A,Product_1656,86,61,77.0,226.0,697.0,Critical,140.0
Whse_J,Product_1346,11639,6428,8004.0,11778.0,1835.0,Critical,139.0
Whse_A,Product_1675,108,104,109.0,244.0,833.0,Critical,136.0
Whse_J,Product_0341,139,57,110.0,275.0,706.0,Critical,136.0
Whse_C,Product_0458,255,75,202.0,385.0,1383.0,Critical,130.0
Whse_J,Product_1578,56680,53933,38210.0,56810.0,471.0,Critical,130.0
Whse_A,Product_0295,94,92,134.0,223.0,846.0,Critical,129.0
Whse_A,Product_2114,1154,1042,941.0,1283.0,1251.0,Critical,129.0
Whse_A,Product_1053,115,64,67.0,242.0,872.0,Critical,127.0
Whse_A,Product_1776,123,49,118.0,243.0,1165.0,Critical,120.0
Whse_J,Product_0152,172,82,115.0,290.0,357.0,Critical,118.0
Whse_A,Product_0342,71,37,93.0,186.0,1072.0,Critical,115.0
Whse_A,Product_2119,73,45,45.0,188.0,319.0,Critical,115.0
Whse_C,Product_0443,53,37,94.0,160.0,779.0,Critical,107.0
Whse_A,Product_2142,294,238,128.0,399.0,973.0,Critical,105.0
Whse_A,Product_2058,48,41,24.0,153.0,155.0,Critical,105.0
Whse_J,Product_0305,84,68,64.0,189.0,196.0,Critical,105.0
Whse_A,Product_2057,76,26,57.0,181.0,576.0,Critical,105.0
Whse_J,Product_1330,564,288,106.0,663.0,547.0,Critical,99.0
Whse_J,Product_0216,129,127,80.0,226.0,310.0,Critical,97.0
Whse_C,Product_0445,95,66,115.0,190.0,1079.0,Critical,95.0
Whse_J,Product_0448,227,112,123.0,322.0,1059.0,Critical,95.0
Whse_A,Product_2165,59,33,55.0,153.0,1235.0,Critical,94.0
Whse_A,Product_1669,201,157,100.0,293.0,2107.0,Critical,92.0
Whse_J,Product_0345,124,116,97.0,215.0,494.0,Critical,91.0
Whse_A,Product_1778,124,121,93.0,213.0,582.0,Critical,89.0
Whse_J,Product_0462,501,91,224.0,590.0,559.0,Critical,89.0
Whse_A,Product_0471,51,45,97.0,140.0,789.0,Critical,89.0
Whse_J,Product_0517,776,83,302.0,865.0,1568.0,Critical,89.0
Whse_A,Product_2056,149,117,100.0,234.0,831.0,Critical,85.0
Whse_A,Product_1777,137,49,110.0,220.0,987.0,Critical,83.0
Whse_J,Product_0581,403,171,91.0,485.0,343.0,Critical,82.0
Whse_A,Product_0329,20,19,49.0,101.0,974.0,Critical,81.0
Whse_A,Product_0119,126,84,84.0,206.0,527.0,Critical,80.0
Whse_A,Product_1661,40,30,72.0,117.0,1243.0,Critical,77.0
Whse_A,Product_2166,95,54,99.0,171.0,1957.0,Critical,76.0
Whse_A,Product_2073,150,85,103.0,225.0,697.0,Critical,75.0
Whse_J,Product_0714,106,68,73.0,181.0,1119.0,Critical,75.0
Whse_A,Product_1094,51,45,37.0,124.0,1319.0,Critical,73.0
Whse_C,Product_0471,72,67,97.0,140.0,789.0,Critical,68.0
Whse_C,Product_0895,482,233,176.0,550.0,674.0,Critical,68.0
Whse_A,Product_2077,296,60,125.0,363.0,464.0,Critical,67.0
Whse_A,Product_2085,284,147,110.0,351.0,475.0,Critical,67.0
Whse_C,Product_0666,48,25,53.0,114.0,813.0,Critical,66.0
Whse_J,Product_1041,2687,369,369.0,2753.0,493.0,Critical,66.0
Whse_J,Product_0168,102,78,96.0,167.0,483.0,Critical,65.0
Whse_J,Product_0175,682,464,303.0,747.0,298.0,Critical,65.0
Whse_A,Product_0135,44,33,27.0,109.0,608.0,Critical,65.0
Whse_A,Product_0466,64,43,30.0,128.0,170.0,Critical,64.0
Whse_A,Product_2070,654,584,287.0,717.0,509.0,Critical,63.0
Whse_J,Product_1777,158,45,110.0,220.0,987.0,Critical,62.0
Whse_A,Product_0567,91,74,63.0,152.0,412.0,Critical,61.0
Whse_A,Product_0634,77,48,41.0,137.0,235.0,Critical,60.0
Whse_J,Product_0006,847,637,292.0,907.0,220.0,Critical,60.0
Whse_A,Product_2124,35,35,38.0,95.0,549.0,Critical,60.0
Whse_J,Product_0139,120,78,108.0,179.0,824.0,Critical,59.0
Whse_A,Product_1959,102,54,45.0,161.0,556.0,Critical,59.0
Whse_A,Product_0150,27,12,33.0,85.0,1428.0,Critical,58.0
Whse_C,Product_0608,78,23,81.0,136.0,2807.0,Critical,58.0
Whse_A,Product_2084,320,145,90.0,378.0,310.0,Critical,58.0
Whse_J,Product_0309,44,31,45.0,101.0,663.0,Critical,57.0
Whse_J,Product_0785,66,55,56.0,121.0,656.0,Critical,55.0
Whse_A,Product_0352,45,45,44.0,98.0,249.0,Critical,53.0
Whse_A,Product_1688,32,31,36.0,84.0,1255.0,Critical,52.0
Whse_A,Product_0642,56,36,39.0,108.0,816.0,Critical,52.0
Whse_J,Product_1094,73,49,37.0,124.0,1319.0,Critical,51.0
Whse_A,Product_0548,137,63,91.0,188.0,687.0,Critical,51.0
Whse_A,Product_0169,63,45,33.0,113.0,392.0,Critical,50.0
Whse_J,Product_0760,559,133,110.0,608.0,382.0,Critical,49.0
Whse_A,Product_2053,211,184,115.0,259.0,959.0,Critical,48.0
Whse_A,Product_0516,134,125,77.0,182.0,1738.0,Critical,48.0
Whse_J,Product_0314,333,162,163.0,378.0,412.0,Critical,45.0
Whse_C,Product_1942,52,13,33.0,94.0,553.0,Critical,42.0
Whse_J,Product_1692,41,11,34.0,83.0,631.0,Critical,42.0
Whse_A,Product_1291,822,552,544.0,863.0,679.0,Critical,41.0
Whse_A,Product_2054,179,123,104.0,216.0,522.0,Critical,37.0
Whse_A,Product_0168,130,54,96.0,167.0,483.0,Critical,37.0
Whse_A,Product_0133,75,37,59.0,111.0,566.0,Critical,36.0
Whse_A,Product_2130,221,60,96.0,256.0,498.0,Critical,35.0
Whse_A,Product_1793,24,10,12.0,59.0,171.0,Critical,35.0
Whse_A,Product_0643,17,6,29.0,52.0,1222.0,Critical,35.0
Whse_A,Product_2164,45,42,25.0,79.0,343.0,Critical,34.0
Whse_A,Product_0412,73,72,74.0,105.0,1489.0,Critical,32.0
Whse_A,Product_2123,191,184,141.0,223.0,466.0,Critical,32.0
Whse_J,Product_0048,367,248,108.0,398.0,573.0,Critical,31.0
Whse_A,Product_1719,167,139,118.0,198.0,2474.0,Critical,31.0
Whse_C,Product_2169,392,144,191.0,423.0,923.0,Critical,31.0
Whse_J,Product_0657,42,14,16.0,69.0,697.0,Critical,27.0
Whse_A,Product_1828,27,22,28.0,54.0,429.0,Critical,27.0
Whse_A,Product_1727,65,65,41.0,92.0,164.0,Critical,27.0
Whse_C,Product_0613,88,36,44.0,114.0,3243.0,Critical,26.0
Whse_A,Product_1960,19,19,14.0,45.0,989.0,Critical,26.0
Whse_J,Product_0908,722,412,246.0,748.0,535.0,Critical,26.0
Whse_A,Product_1705,141,56,61.0,167.0,784.0,Critical,26.0
Whse_A,Product_1807,22,16,13.0,45.0,700.0,Critical,23.0
Whse_A,Product_1093,129,75,82.0,150.0,786.0,Critical,21.0
Whse_A,Product_0151,106,84,69.0,127.0,392.0,Critical,21.0
Whse_A,Product_1834,13,13,17.0,33.0,883.0,Critical,20.0
Whse_J,Product_0119,186,58,84.0,206.0,527.0,Critical,20.0
Whse_A,Product_0647,35,21,17.0,55.0,334.0,Critical,20.0
Whse_A,Product_0125,25,7,14.0,44.0,906.0,Critical,19.0
Whse_A,Product_2051,37,15,8.0,55.0,244.0,Critical,18.0
Whse_A,Product_0395,46,15,24.0,64.0,938.0,Critical,18.0
Whse_J,Product_2172,2557,895,930.0,2575.0,555.0,Critical,18.0
Whse_A,Product_2091,421,137,209.0,438.0,600.0,Critical,17.0
Whse_A,Product_0505,177,73,78.0,193.0,1011.0,Critical,16.0
Whse_C,Product_0611,19,6,13.0,33.0,280.0,Critical,14.0
Whse_A,Product_2144,170,112,104.0,182.0,865.0,Critical,12.0
Whse_J,Product_1756,5,5,4.0,16.0,382.0,Critical,11.0
Whse_A,Product_0414,2381,2377,1316.0,2391.0,314.0,Critical,10.0
Whse_A,Product_0825,17,7,6.0,26.0,294.0,Critical,9.0
Whse_A,Product_1808,21,8,10.0,30.0,393.0,Critical,9.0
Whse_C,Product_0614,94,13,63.0,102.0,1592.0,Critical,8.0
Whse_A,Product_0325,95,41,32.0,103.0,1208.0,Critical,8.0
Whse_A,Product_0454,69,48,39.0,76.0,804.0,Critical,7.0
Whse_C,Product_0642,102,51,39.0,108.0,816.0,Critical,6.0
Whse_A,Product_1083,27,19,8.0,33.0,456.0,Critical,6.0
Whse_J,Product_0170,240,79,38.0,245.0,166.0,Critical,5.0
Whse_J,Product_0150,80,41,33.0,85.0,1428.0,Critical,5.0
Whse_A,Product_2118,230,161,153.0,235.0,181.0,Critical,5.0
Whse_J,Product_0701,401,314,104.0,405.0,423.0,Critical,4.0
Whse_A,Product_0442,31,13,10.0,35.0,316.0,Critical,4.0
Whse_A,Product_0121,448,437,156.0,452.0,258.0,Critical,4.0
Whse_J,Product_0444,464,44,203.0,468.0,239.0,Critical,4.0
Whse_J,Product_0198,971,189,352.0,975.0,509.0,Critical,4.0
Whse_J,Product_0232,22,14,11.0,25.0,1332.0,Critical,3.0
Whse_A,Product_1775,57,30,23.0,59.0,380.0,Critical,2.0
Whse_A,Product_0172,48,36,19.0,49.0,790.0,Critical,1.0
Whse_J,Product_0525,42,22,14.0,43.0,258.0,Critical,1.0
Whse_J,Product_1033,688,581,119.0,689.0,440.0,Critical,1.0
Whse_A,Product_0507,86,36,26.0,87.0,369.0,Critical,1.0
Whse_A,Product_2074,142,50,42.0,143.0,699.0,Critical,1.0
Whse_A,Product_0149,32,14,13.0,33.0,659.0,Critical,1.0
Whse_J,Product_0450,35,22,12.0,36.0,646.0,Critical,1.0
Whse_A,Product_1773,14,6,2.0,15.0,216.0,Critical,1.0
Whse_A,Product_1794,24,16,8.0,25.0,1266.0,Critical,1.0
Whse_A,Product_0136,42,11,11.0,41.0,963.0,Warning,-1.0
Whse_A,Product_0544,56,31,23.0,55.0,503.0,Warning,-1.0
Whse_J,Product_0548,190,67,91.0,188.0,687.0,Warning,-2.0
Whse_A,Product_0474,24,23,11.0,20.0,736.0,Warning,-4.0
Whse_J,Product_0761,161,161,51.0,155.0,702.0,Warning,-6.0
Whse_A,Product_1707,23,5,2.0,16.0,145.0,Healthy,-7.0
Whse_A,Product_2039,96,11,38.0,89.0,1124.0,Warning,-7.0
Whse_A,Product_0394,80,50,39.0,73.0,323.0,Warning,-7.0
Whse_A,Product_2086,157,72,66.0,149.0,481.0,Warning,-8.0
Whse_A,Product_1913,470,438,189.0,462.0,386.0,Warning,-8.0
Whse_J,Product_0717,255,94,108.0,247.0,361.0,Warning,-8.0
Whse_J,Product_0472,44,18,22.0,35.0,463.0,Healthy,-9.0
Whse_J,Product_1111,22,4,6.0,13.0,687.0,Healthy,-9.0
Whse_A,Product_0463,249,234,164.0,239.0,1997.0,Warning,-10.0
Whse_J,Product_0257,21,5,3.0,11.0,459.0,Healthy,-10.0
Whse_A,Product_0487,81,27,37.0,70.0,655.0,Warning,-11.0
Whse_A,Product_0326,68,21,14.0,56.0,555.0,Healthy,-12.0
Whse_A,Product_2060,21,17,3.0,9.0,141.0,Healthy,-12.0
Whse_A,Product_0302,93,93,44.0,80.0,673.0,Warning,-13.0
Whse_A,Product_1844,102,27,20.0,89.0,682.0,Warning,-13.0
Whse_A,Product_0465,55,14,0.0,42.0,120.0,Healthy,-13.0
Whse_A,Product_0330,90,81,49.0,76.0,420.0,Warning,-14.0
Whse_A,Product_1171,61,40,22.0,47.0,398.0,Healthy,-14.0
Whse_A,Product_0432,42,16,9.0,27.0,225.0,Healthy,-15.0
Whse_J,Product_0498,31,5,6.0,16.0,327.0,Healthy,-15.0
Whse_A,Product_0365,66,13,14.0,51.0,1218.0,Healthy,-15.0
Whse_A,Product_0232,41,10,11.0,25.0,1332.0,Healthy,-16.0
Whse_A,Product_1748,83,48,24.0,67.0,657.0,Healthy,-16.0
Whse_A,Product_1908,55,8,22.0,38.0,1457.0,Healthy,-17.0
Whse_A,Product_1434,3031,2975,1141.0,3014.0,425.0,Warning,-17.0
Whse_A,Product_1706,86,51,17.0,69.0,533.0,Healthy,-17.0
Whse_J,Product_0327,40,4,5.0,20.0,479.0,Healthy,-20.0
Whse_A,Product_0639,48,13,18.0,28.0,961.0,Healthy,-20.0
Whse_A,Product_1647,28,3,0.0,7.0,94.0,Healthy,-21.0
Whse_C,Product_2165,175,33,55.0,153.0,1235.0,Warning,-22.0
Whse_A,Product_0965,32,7,3.0,10.0,494.0,Healthy,-22.0
Whse_A,Product_0337,100,44,42.0,78.0,819.0,Healthy,-22.0
Whse_J,Product_0453,508,187,266.0,486.0,1340.0,Warning,-22.0
Whse_A,Product_1698,23,4,0.0,0.0,0.0,Healthy,-23.0
Whse_A,Product_1646,71,24,15.0,48.0,390.0,Healthy,-23.0
Whse_A,Product_1800,103,21,24.0,80.0,178.0,Healthy,-23.0
Whse_A,Product_0318,106,35,47.0,83.0,887.0,Healthy,-23.0
Whse_A,Product_0638,40,6,5.0,16.0,227.0,Healthy,-24.0
Whse_A,Product_0364,57,37,20.0,32.0,1211.0,Healthy,-25.0
Whse_C,Product_0116,314,94,95.0,289.0,383.0,Warning,-25.0
Whse_A,Product_0148,32,8,3.0,7.0,282.0,Healthy,-25.0
Whse_A,Product_1616,66,26,14.0,41.0,469.0,Healthy,-25.0
Whse_A,Product_1726,524,189,167.0,499.0,1098.0,Warning,-25.0
Whse_A,Product_0496,78,53,35.0,52.0,372.0,Healthy,-26.0
Whse_C,Product_0882,279,175,125.0,253.0,488.0,Warning,-26.0
Whse_J,Product_0292,296,42,102.0,269.0,255.0,Warning,-27.0
Whse_A,Product_0243,633,557,265.0,606.0,531.0,Warning,-27.0
Whse_C,Product_0342,213,68,93.0,186.0,1072.0,Warning,-27.0
Whse_C,Product_0949,9080,9008,4512.0,9053.0,500.0,Warning,-27.0
Whse_A,Product_1585,63,19,16.0,35.0,249.0,Healthy,-28.0
Whse_C,Product_0491,149,32,47.0,121.0,1053.0,Healthy,-28.0
Whse_A,Product_1671,124,29,37.0,96.0,923.0,Healthy,-28.0
Whse_C,Product_0125,72,13,14.0,44.0,906.0,Healthy,-28.0
Whse_A,Product_0319,43,8,3.0,9.0,257.0,Healthy,-34.0
Whse_A,Product_2121,241,235,73.0,207.0,384.0,Warning,-34.0
Whse_A,Product_0456,49,8,5.0,12.0,556.0,Healthy,-37.0
Whse_J,Product_0400,1285,759,309.0,1248.0,325.0,Warning,-37.0
Whse_A,Product_1095,78,13,18.0,40.0,676.0,Healthy,-38.0
Whse_J,Product_0157,230,86,121.0,192.0,556.0,Warning,-38.0
Whse_C,Product_0615,82,33,25.0,44.0,902.0,Healthy,-38.0
Whse_A,Product_0637,46,3,2.0,8.0,481.0,Healthy,-38.0
Whse_A,Product_1918,83,10,12.0,43.0,548.0,Healthy,-40.0
Whse_A,Product_0565,112,19,22.0,72.0,421.0,Healthy,-40.0
Whse_A,Product_1584,58,3,6.0,17.0,308.0,Healthy,-41.0
Whse_J,Product_0631,74,24,18.0,32.0,2663.0,Healthy,-42.0
Whse_A,Product_1822,139,17,35.0,97.0,1493.0,Healthy,-42.0
Whse_C,Product_0119,253,24,84.0,206.0,527.0,Healthy,-47.0
Whse_A,Product_1054,73,26,10.0,25.0,514.0,Healthy,-48.0
Whse_C,Product_0620,95,17,29.0,45.0,4584.0,Healthy,-50.0
Whse_J,Product_0485,459,71,153.0,409.0,359.0,Warning,-50.0
Whse_A,Product_0347,73,13,10.0,23.0,937.0,Healthy,-50.0
Whse_J,Product_0724,1420,378,431.0,1370.0,884.0,Warning,-50.0
Whse_J,Product_1117,57,27,3.0,7.0,305.0,Healthy,-50.0
Whse_J,Product_0269,67,10,4.0,16.0,474.0,Healthy,-51.0
Whse_A,Product_1814,107,31,22.0,55.0,509.0,Healthy,-52.0
Whse_A,Product_1178,72,34,9.0,20.0,506.0,Healthy,-52.0
Whse_A,Product_0946,71,11,4.0,19.0,478.0,Healthy,-52.0
Whse_C,Product_0463,291,201,164.0,239.0,1997.0,Healthy,-52.0
Whse_A,Product_0967,187,60,57.0,133.0,376.0,Healthy,-54.0
Whse_A,Product_1689,79,6,10.0,24.0,723.0,Healthy,-55.0
Whse_A,Product_1836,90,14,17.0,34.0,1176.0,Healthy,-56.0
Whse_J,Product_0344,704,355,380.0,647.0,838.0,Warning,-57.0
Whse_A,Product_1816,131,17,26.0,74.0,1030.0,Healthy,-57.0
Whse_A,Product_1792,70,6,6.0,12.0,682.0,Healthy,-58.0
Whse_J,Product_0791,409,144,134.0,350.0,1419.0,Warning,-59.0
Whse_J,Product_1045,1760,963,477.0,1700.0,1286.0,Warning,-60.0
Whse_J,Product_0682,1195,281,333.0,1135.0,382.0,Warning,-60.0
Whse_C,Product_0412,166,78,74.0,105.0,1489.0,Healthy,-61.0
Whse_C,Product_0453,548,77,266.0,486.0,1340.0,Warning,-62.0
Whse_A,Product_0966,179,82,38.0,115.0,983.0,Healthy,-64.0
Whse_J,Product_0524,262,81,116.0,197.0,545.0,Healthy,-65.0
Whse_C,Product_0645,134,22,30.0,69.0,1161.0,Healthy,-65.0
Whse_J,Product_0324,131,23,31.0,66.0,665.0,Healthy,-65.0
Whse_J,Product_0104,237,97,50.0,171.0,591.0,Healthy,-66.0
Whse_A,Product_1976,75,4,3.0,8.0,627.0,Healthy,-67.0
Whse_A,Product_1837,127,10,21.0,60.0,828.0,Healthy,-67.0
Whse_J,Product_1705,234,59,61.0,167.0,784.0,Healthy,-67.0
Whse_C,Product_1859,81,11,4.0,11.0,382.0,Healthy,-70.0
Whse_J,Product_0471,210,45,97.0,140.0,789.0,Healthy,-70.0
Whse_A,Product_0134,167,145,54.0,95.0,330.0,Healthy,-72.0
Whse_J,Product_0286,1152,643,518.0,1078.0,421.0,Warning,-74.0
Whse_C,Product_0622,197,97,55.0,120.0,446.0,Healthy,-77.0
Whse_J,Product_0176,718,455,232.0,641.0,263.0,Warning,-77.0
Whse_J,Product_0346,116,30,20.0,38.0,528.0,Healthy,-78.0
Whse_J,Product_0389,1654,589,505.0,1574.0,707.0,Warning,-80.0
Whse_A,Product_1772,103,12,8.0,23.0,477.0,Healthy,-80.0
Whse_J,Product_0588,734,263,232.0,652.0,500.0,Warning,-82.0
Whse_A,Product_2147,90,10,4.0,8.0,148.0,Healthy,-82.0
Whse_J,Product_0736,127,24,11.0,45.0,595.0,Healthy,-82.0
Whse_A,Product_0944,88,3,2.0,6.0,305.0,Healthy,-82.0
Whse_A,Product_1786,150,45,25.0,67.0,1787.0,Healthy,-83.0
Whse_A,Product_1898,139,5,21.0,54.0,914.0,Healthy,-85.0
Whse_J,Product_0264,97,8,4.0,11.0,311.0,Healthy,-86.0
Whse_A,Product_1751,161,24,32.0,74.0,589.0,Healthy,-87.0
Whse_J,Product_0538,143,68,28.0,55.0,923.0,Healthy,-88.0
Whse_J,Product_0333,384,70,170.0,295.0,1833.0,Healthy,-89.0
Whse_J,Product_0043,786,606,370.0,696.0,758.0,Warning,-90.0
Whse_A,Product_2122,315,114,67.0,223.0,420.0,Healthy,-92.0
Whse_J,Product_0735,184,69,48.0,90.0,769.0,Healthy,-94.0
Whse_A,Product_2116,234,185,76.0,139.0,501.0,Healthy,-95.0
Whse_C,Product_0610,155,45,29.0,58.0,477.0,Healthy,-97.0
Whse_J,Product_1042,1414,726,305.0,1316.0,658.0,Warning,-98.0
Whse_J,Product_0605,2036,1055,828.0,1935.0,630.0,Warning,-101.0
Whse_C,Product_0617,142,8,17.0,41.0,708.0,Healthy,-101.0
Whse_J,Product_0323,189,42,54.0,88.0,793.0,Healthy,-101.0
Whse_A,Product_1644,125,5,8.0,23.0,447.0,Healthy,-102.0
Whse_J,Product_1175,181,115,35.0,78.0,688.0,Healthy,-103.0
Whse_A,Product_2120,117,98,5.0,13.0,46.0,Healthy,-104.0
Whse_A,Product_2059,476,275,93.0,370.0,375.0,Healthy,-106.0
Whse_C,Product_1794,131,17,8.0,25.0,1266.0,Healthy,-106.0
Whse_J,Product_0578,170,53,20.0,61.0,367.0,Healthy,-109.0
Whse_J,Product_0338,329,43,79.0,216.0,901.0,Healthy,-113.0
Whse_J,Product_0454,191,62,39.0,76.0,804.0,Healthy,-115.0
Whse_J,Product_0461,140,25,14.0,24.0,488.0,Healthy,-116.0
Whse_J,Product_0821,242,21,49.0,126.0,737.0,Healthy,-116.0
Whse_J,Product_0805,139,15,7.0,22.0,586.0,Healthy,-117.0
Whse_J,Product_0276,890,689,377.0,772.0,519.0,Warning,-118.0
Whse_J,Product_0502,216,18,46.0,98.0,599.0,Healthy,-118.0
Whse_J,Product_0503,423,74,118.0,303.0,1003.0,Healthy,-120.0
Whse_J,Product_0222,691,163,205.0,568.0,888.0,Healthy,-123.0
Whse_A,Product_1774,209,42,32.0,85.0,832.0,Healthy,-124.0
Whse_J,Product_0255,609,88,282.0,484.0,738.0,Healthy,-125.0
Whse_J,Product_1653,11349,3571,5128.0,11222.0,1887.0,Warning,-127.0
Whse_A,Product_1815,268,50,57.0,140.0,1195.0,Healthy,-128.0
Whse_A,Product_0294,254,213,82.0,125.0,635.0,Healthy,-129.0
Whse_J,Product_0955,298,17,62.0,169.0,705.0,Healthy,-129.0
Whse_J,Product_0602,637,224,112.0,504.0,695.0,Healthy,-133.0
Whse_C,Product_1792,145,7,6.0,12.0,682.0,Healthy,-133.0
Whse_C,Product_0872,660,544,325.0,525.0,473.0,Healthy,-135.0
Whse_J,Product_0514,2124,867,807.0,1989.0,732.0,Warning,-135.0
Whse_J,Product_0488,1245,653,521.0,1109.0,572.0,Warning,-136.0
Whse_J,Product_0644,155,7,5.0,19.0,612.0,Healthy,-136.0
Whse_A,Product_1645,155,6,7.0,18.0,1114.0,Healthy,-137.0
Whse_J,Product_0493,212,66,26.0,72.0,365.0,Healthy,-140.0
Whse_J,Product_0259,149,4,3.0,9.0,244.0,Healthy,-140.0
Whse_J,Product_0114,303,200,6.0,162.0,155.0,Healthy,-141.0
